Date,GD,CL,APD,MTB,CSX,SNPS,HBAN,CDNS,MMM,FDX,EPD,FCX,SHW,KLAC,USB,CCI,MNST,MCO,OXY,HSY,PSA,AAPL,MSFT,AMZN,PFE,PEP,COKE,JNJ,WMT,GS
2012-04-01,65.95999908447266,52.04999923706055,74.68085479736328,82.56999969482422,7.453332901000977,29.43000030517578,6.400000095367432,10.989999771118164,89.5999984741211,91.61000061035156,25.6200008392334,34.06999969482422,44.116668701171875,49.25,32.15999984741211,58.65999984741211,11.866666793823242,36.54999923706055,82.17292785644531,72.02999877929688,144.41000366210938,20.85714340209961,30.59000015258789,11.417499542236328,21.821632385253906,70.66000366210938,64.27999877929688,67.55999755859375,69.72000122070312,95.86000061035156
2012-07-01,66.12000274658203,53.61000061035156,76.50323486328125,95.16000366210938,6.9166669845581055,32.9900016784668,6.900000095367432,12.869999885559082,92.41999816894531,84.62000274658203,26.799999237060547,39.58000183105469,49.63666534423828,47.709999084472656,34.29999923706055,64.0999984741211,9.010000228881836,44.16999816894531,82.45076751708984,70.88999938964844,139.1699981689453,23.825000762939453,29.760000228881836,12.715999603271484,23.57685089111328,70.7699966430664,68.0999984741211,68.91000366210938,73.80000305175781,113.68000030517578
2012-10-01,69.2699966430664,52.27000045776367,77.72432708740234,98.47000122070312,6.576666831970215,31.84000015258789,6.389999866485596,13.510000228881836,92.8499984741211,91.72000122070312,25.040000915527344,34.20000076293945,51.27333450317383,47.7599983215332,31.940000534057617,72.16000366210938,8.80666732788086,50.31999969482422,73.39708709716797,72.22000122070312,144.9600067138672,19.006071090698242,26.709999084472656,12.543499946594238,23.795066833496094,68.43000030517578,66.5,70.0999984741211,68.2300033569336,127.55999755859375
2013-01-01,70.51000213623047,59.01499938964844,80.592041015625,103.16000366210938,8.210000038146973,35.880001068115234,7.369999885559082,13.930000305175781,106.30999755859375,98.19999694824219,30.145000457763672,33.099998474121094,56.29666519165039,52.7400016784668,33.93000030517578,69.63999938964844,7.956666946411133,53.31999969482422,75.0832748413086,87.52999877929688,152.32000732421875,15.809286117553711,28.610000610351562,13.32450008392334,27.381404876708984,79.11000061035156,60.31999969482422,81.52999877929688,74.83000183105469,147.14999389648438
2013-04-01,78.33000183105469,57.290000915527344,84.70860290527344,111.75,7.730000019073486,35.75,7.869999885559082,14.479999542236328,109.3499984741211,98.58000183105469,31.075000762939453,27.610000610351562,58.866668701171875,55.72999954223633,36.150001525878906,72.38999938964844,10.138333320617676,60.93000030517578,85.48782348632812,89.27999877929688,153.3300018310547,14.161786079406738,34.540000915527344,13.884499549865723,26.574953079223633,81.79000091552734,61.150001525878906,85.86000061035156,74.48999786376953,151.25
2013-07-01,87.5199966430664,59.29999923706055,98.58464050292969,111.91999816894531,8.579999923706055,37.70000076293945,8.260000228881836,13.510000228881836,119.41000366210938,114.11000061035156,30.520000457763672,33.08000183105469,60.72666549682617,60.849998474121094,36.58000183105469,73.02999877929688,8.708333015441895,70.33000183105469,89.6170654296875,92.5,160.5500030517578,17.02678680419922,33.279998779296875,15.631999969482422,27.25806427001953,79.5,62.560001373291016,86.69000244140625,73.95999908447266,158.2100067138672
2013-10-01,95.55000305175781,65.20999908447266,103.40425872802734,116.41999816894531,9.59000015258789,40.56999969482422,9.649999618530273,14.020000457763672,140.25,143.77000427246094,33.150001525878906,37.7400016784668,61.16666793823242,64.45999908447266,40.400001525878906,73.43000030517578,11.295000076293945,78.47000122070312,91.11164093017578,97.2300033569336,150.52000427246094,20.036428451538086,37.40999984741211,19.93950080871582,29.060720443725586,82.94000244140625,73.19000244140625,91.58999633789062,78.69000244140625,177.25999450683594
2014-01-01,108.91999816894531,64.87000274658203,110.1202621459961,121.30000305175781,9.65666675567627,38.40999984741211,9.970000267028809,15.539999961853027,135.66000366210938,132.55999755859375,34.68000030517578,33.06999969482422,65.70999908447266,69.13999938964844,42.86000061035156,73.77999877929688,11.574999809265137,79.31999969482422,91.29367065429688,104.4000015258789,168.49000549316406,19.169286727905273,40.9900016784668,16.818500518798828,30.474382400512695,83.5,84.9800033569336,98.2300033569336,76.43000030517578,163.85000610351562
2014-04-01,116.55000305175781,68.18000030517578,118.982421875,124.05000305175781,10.270000457763672,38.81999969482422,9.539999961853027,17.489999771118164,143.24000549316406,151.3800048828125,39.14500045776367,36.5,68.97000122070312,72.63999938964844,43.31999969482422,74.26000213623047,11.838333129882812,87.66000366210938,98.32584381103516,97.37000274658203,171.35000610351562,23.232500076293945,41.70000076293945,16.23900032043457,28.159393310546875,89.33999633789062,73.66999816894531,104.62000274658203,75.06999969482422,167.44000244140625
2014-07-01,127.08999633789062,65.22000122070312,120.42552947998047,123.29000091552734,10.686667442321777,39.70000076293945,9.729999542236328,17.209999084472656,141.67999267578125,161.4499969482422,40.29999923706055,32.650001525878906,72.99666595458984,78.77999877929688,41.83000183105469,80.52999877929688,15.278332710266113,94.5,92.11760711669922,95.43000030517578,165.83999633789062,25.1875,46.36000061035156,16.121999740600586,28.055028915405273,93.08999633789062,74.62999725341797,106.58999633789062,76.47000122070312,183.57000732421875
2014-10-01,137.6199951171875,69.19000244140625,133.42276000976562,125.62000274658203,12.076666831970215,43.470001220703125,10.520000457763672,18.969999313354492,164.32000732421875,173.66000366210938,36.119998931884766,23.360000610351562,87.68000030517578,70.31999969482422,44.95000076293945,78.69999694824219,18.058332443237305,95.80999755859375,80.47296142578125,103.93000030517578,184.85000610351562,27.594999313354492,46.45000076293945,15.517499923706055,29.554079055786133,94.55999755859375,88.02999877929688,104.56999969482422,85.87999725341797,193.8300018310547
2015-01-01,135.72999572753906,69.33999633789062,139.94448852539062,127.0,11.039999961853027,46.31999969482422,11.050000190734863,18.440000534057617,164.9499969482422,165.4499969482422,32.93000030517578,18.950000762939453,94.83333587646484,58.290000915527344,43.66999816894531,82.54000091552734,23.066667556762695,103.80000305175781,72.87590026855469,100.91000366210938,197.13999938964844,31.107500076293945,40.65999984741211,18.604999542236328,33.007591247558594,95.62000274658203,113.05999755859375,100.5999984741211,82.25,187.97000122070312
2015-04-01,141.69000244140625,65.41000366210938,126.57723999023438,124.93000030517578,10.883333206176758,50.650001525878906,11.3100004196167,19.65999984741211,154.3000030517578,170.39999389648438,29.889999389648438,18.6200008392334,91.67333221435547,56.209999084472656,43.400001525878906,80.30000305175781,22.336666107177734,107.95999908447266,77.6377944946289,88.83000183105469,184.3699951171875,31.357500076293945,44.150001525878906,21.704500198364258,31.812143325805664,93.33999633789062,151.07000732421875,97.45999908447266,70.93000030517578,208.7899932861328
2015-07-01,137.9499969482422,63.459999084472656,118.02035522460938,121.94999694824219,8.966667175292969,46.18000030517578,10.600000381469727,20.68000030517578,141.77000427246094,143.97999572753906,24.899999618530273,9.6899995803833,74.26000213623047,50.0,41.0099983215332,78.87000274658203,22.523332595825195,98.19999694824219,66.03754425048828,91.87999725341797,211.6300048828125,27.575000762939453,44.2599983215332,25.594499588012695,29.800758361816406,94.30000305175781,193.3800048828125,93.3499984741211,64.83999633789062,173.75999450683594
2015-10-01,137.36000061035156,66.62000274658203,120.36077880859375,121.18000030517578,8.649999618530273,45.61000061035156,11.0600004196167,20.809999465942383,150.63999938964844,148.99000549316406,25.579999923706055,6.769999980926514,86.53333282470703,69.3499984741211,42.66999816894531,86.44999694824219,24.82666778564453,100.33999633789062,67.49506378173828,89.2699966430664,247.6999969482422,26.315000534057617,55.47999954223633,33.794498443603516,30.62618637084961,99.91999816894531,182.50999450683594,102.72000122070312,61.29999923706055,180.22999572753906
2016-01-01,131.3699951171875,70.6500015258789,133.25624084472656,111.0,8.583333015441895,48.439998626708984,9.539999961853027,23.579999923706055,166.6300048828125,162.72000122070312,24.6200008392334,10.34000015258789,94.88999938964844,72.80999755859375,40.59000015258789,86.5,22.229999542236328,96.55999755859375,68.43000030517578,92.08999633789062,275.8299865722656,27.247499465942383,55.22999954223633,29.68199920654297,28.121442794799805,102.4800033569336,159.75999450683594,108.19999694824219,68.48999786376953,156.97999572753906
2016-04-01,139.24000549316406,73.19999694824219,131.3968505859375,118.2300033569336,8.69333267211914,54.08000183105469,8.9399995803833,24.299999237060547,175.1199951171875,151.77999877929688,29.260000228881836,11.140000343322754,97.88999938964844,73.25,40.33000183105469,101.43000030517578,26.78499984741211,93.70999908447266,75.55999755859375,113.48999786376953,255.58999633789062,23.899999618530273,51.16999816894531,35.78099822998047,33.406070709228516,105.94000244140625,147.47000122070312,121.30000305175781,73.0199966430664,148.5800018310547
2016-07-01,155.16000366210938,74.13999938964844,139.07493591308594,116.0999984741211,10.166666984558105,59.349998474121094,9.859999656677246,25.530000686645508,176.22999572753906,174.67999267578125,27.6299991607666,10.859999656677246,92.22000122070312,69.70999908447266,42.88999938964844,94.20999908447266,24.468332290649414,108.27999877929688,72.91999816894531,95.5999984741211,223.13999938964844,28.262500762939453,57.599998474121094,41.865501403808594,32.13472366333008,108.7699966430664,148.16000366210938,118.12999725341797,72.12000274658203,161.27000427246094
2016-10-01,172.66000366210938,65.44000244140625,143.82000732421875,156.42999267578125,11.976667404174805,58.86000061035156,13.220000267028809,25.219999313354492,178.57000732421875,186.1999969482422,27.040000915527344,13.1899995803833,89.58000183105469,78.68000030517578,51.369998931884766,86.7699966430664,22.170000076293945,94.2699966430664,71.2300033569336,103.43000030517578,223.5,28.954999923706055,62.13999938964844,37.493499755859375,30.81593894958496,104.62999725341797,178.85000610351562,115.20999908447266,69.12000274658203,239.4499969482422
2017-01-01,187.1999969482422,73.19000244140625,135.2899932861328,154.72999572753906,15.516667366027832,72.12999725341797,13.390000343322754,31.399999618530273,191.3300018310547,195.14999389648438,27.610000610351562,13.359999656677246,103.39666748046875,95.06999969482422,51.5,94.44999694824219,23.084999084472656,112.04000091552734,63.36000061035156,109.25,218.91000366210938,35.915000915527344,65.86000061035156,44.32699966430664,32.457305908203125,111.86000061035156,206.02000427246094,124.55000305175781,72.08000183105469,229.72000122070312
2017-04-01,198.10000610351562,74.12999725341797,143.05999755859375,161.9499969482422,18.18666648864746,72.93000030517578,13.520000457763672,33.4900016784668,208.19000244140625,217.3300018310547,27.079999923706055,12.010000228881836,116.98666381835938,91.51000213623047,51.91999816894531,100.18000030517578,24.84000015258789,121.68000030517578,59.869998931884766,107.37000274658203,208.52999877929688,36.005001068115234,68.93000030517578,48.400001525878906,31.869070053100586,115.48999786376953,228.8699951171875,132.2899932861328,75.68000030517578,221.89999389648438
2017-07-01,205.5800018310547,72.8499984741211,151.22000122070312,161.0399932861328,18.086666107177734,80.52999877929688,13.960000038146973,39.470001220703125,209.89999389648438,225.5800018310547,26.06999969482422,14.039999961853027,119.34666442871094,106.0,53.59000015258789,99.9800033569336,27.625,139.2100067138672,64.20999908447266,109.16999816894531,213.99000549316406,38.529998779296875,74.48999786376953,48.067501068115234,33.870967864990234,111.43000030517578,215.75,130.00999450683594,78.13999938964844,237.19000244140625
2017-10-01,203.4499969482422,75.44999694824219,164.0800018310547,170.99000549316406,18.336666107177734,85.23999786376953,14.5600004196167,41.81999969482422,235.3699951171875,249.5399932861328,26.510000228881836,18.959999084472656,136.67999267578125,105.06999969482422,53.58000183105469,111.01000213623047,31.645000457763672,147.61000061035156,73.66000366210938,113.51000213623047,209.0,42.307498931884766,85.54000091552734,58.4734992980957,34.36432647705078,119.91999816894531,215.25999450683594,139.72000122070312,98.75,254.75999450683594
2018-01-01,220.89999389648438,71.68000030517578,159.02999877929688,184.36000061035156,18.56999969482422,83.23999786376953,15.100000381469727,36.77000045776367,219.52000427246094,240.11000061035156,24.479999542236328,17.56999969482422,130.7066650390625,109.01000213623047,50.5,109.61000061035156,28.604999542236328,161.3000030517578,64.95999908447266,98.95999908447266,200.38999938964844,41.94499969482422,91.2699966430664,72.36699676513672,33.67172622680664,109.1500015258789,172.6699981689453,128.14999389648438,88.97000122070312,251.86000061035156
2018-04-01,186.41000366210938,64.80999755859375,155.72999572753906,170.14999389648438,21.260000228881836,85.56999969482422,14.760000228881836,43.310001373291016,196.72000122070312,227.05999755859375,27.670000076293945,17.260000228881836,135.85667419433594,102.52999877929688,50.02000045776367,107.81999969482422,28.649999618530273,170.55999755859375,83.68000030517578,93.05999755859375,226.86000061035156,46.27750015258789,98.61000061035156,84.98999786376953,34.4212532043457,108.87000274658203,135.1300048828125,121.33999633789062,85.6500015258789,220.57000732421875
2018-07-01,204.72000122070312,66.94999694824219,167.0500030517578,164.5399932861328,24.683332443237305,98.61000061035156,14.920000076293945,45.31999969482422,210.7100067138672,240.7899932861328,28.729999542236328,13.920000076293945,151.73666381835938,101.70999908447266,52.810001373291016,111.33000183105469,29.139999389648438,167.1999969482422,82.16999816894531,102.0,201.6300048828125,56.435001373291016,114.37000274658203,100.1500015258789,41.8121452331543,111.80000305175781,182.27999877929688,138.1699981689453,93.91000366210938,224.24000549316406
2018-10-01,157.2100067138672,59.52000045776367,160.0500030517578,143.1300048828125,20.709999084472656,84.23999786376953,11.920000076293945,43.47999954223633,190.5399932861328,161.3300018310547,24.59000015258789,10.3100004196167,131.15333557128906,89.48999786376953,45.70000076293945,108.62999725341797,24.610000610351562,140.0399932861328,61.380001068115234,107.18000030517578,202.41000366210938,39.435001373291016,101.56999969482422,75.09850311279297,41.41366195678711,110.4800033569336,177.3800048828125,129.0500030517578,93.1500015258789,167.0500030517578
2019-01-01,169.27999877929688,68.54000091552734,190.9600067138672,157.02000427246094,24.940000534057617,115.1500015258789,12.680000305175781,63.5099983215332,207.77999877929688,181.41000366210938,29.100000381469727,12.890000343322754,143.57000732421875,119.41000366210938,48.189998626708984,128.0,27.290000915527344,181.08999633789062,66.19999694824219,114.83000183105469,217.77999877929688,47.48749923706055,117.94000244140625,89.0374984741211,40.29411697387695,122.55000305175781,287.8299865722656,139.7899932861328,97.52999877929688,191.99000549316406
2019-04-01,181.82000732421875,71.66999816894531,226.3699951171875,170.07000732421875,25.790000915527344,128.69000244140625,13.819999694824219,70.80999755859375,173.33999633789062,164.19000244140625,28.8700008392334,11.609999656677246,152.76333618164062,118.19999694824219,52.400001525878906,130.35000610351562,31.915000915527344,195.30999755859375,50.279998779296875,134.02999877929688,238.1699981689453,49.47999954223633,133.9600067138672,94.68150329589844,41.10057067871094,131.1300048828125,299.25,139.27999877929688,110.48999786376953,204.60000610351562
2019-07-01,182.72999572753906,73.51000213623047,221.86000061035156,157.97000122070312,23.09000015258789,137.25,14.270000457763672,66.08000183105469,164.39999389648438,145.57000732421875,28.579999923706055,9.569999694824219,183.2899932861328,159.4499969482422,55.34000015258789,139.00999450683594,29.030000686645508,204.8300018310547,44.470001220703125,154.99000549316406,245.27000427246094,55.99250030517578,139.02999877929688,86.79550170898438,34.08918380737305,137.10000610351562,303.8699951171875,129.3800048828125,118.68000030517578,207.22999572753906
2019-10-01,176.35000610351562,68.83999633789062,234.99000549316406,169.75,24.1200008392334,139.1999969482422,15.079999923706055,69.36000061035156,176.4199981689453,151.2100067138672,28.15999984741211,13.119999885559082,194.51333618164062,178.1699981689453,59.290000915527344,142.14999389648438,31.774999618530273,237.41000366210938,41.209999084472656,146.97999572753906,212.9600067138672,73.4124984741211,157.6999969482422,92.39199829101562,37.17267608642578,136.6699981689453,284.04998779296875,145.8699951171875,118.83999633789062,229.92999267578125
2020-01-01,132.30999755859375,66.36000061035156,199.61000061035156,103.43000030517578,19.100000381469727,128.7899932861328,8.210000038146973,66.04000091552734,136.50999450683594,121.26000213623047,14.300000190734863,6.75,153.17333984375,143.74000549316406,34.45000076293945,144.39999389648438,28.1299991607666,211.5,11.579999923706055,132.5,198.61000061035156,63.5724983215332,157.7100067138672,97.48600006103516,30.967742919921875,120.0999984741211,208.52999877929688,131.1300048828125,113.62000274658203,154.58999633789062
2020-04-01,149.4600067138672,73.26000213623047,241.4600067138672,103.97000122070312,23.246667861938477,195.0,9.039999961853027,95.95999908447266,155.99000549316406,140.22000122070312,18.170000076293945,11.569999694824219,192.61666870117188,194.47999572753906,36.81999969482422,167.35000610351562,34.65999984741211,274.7300109863281,18.299999237060547,129.6199951171875,191.88999938964844,91.19999694824219,203.50999450683594,137.9409942626953,31.024667739868164,132.25999450683594,229.19000244140625,140.6300048828125,119.77999877929688,197.6199951171875
2020-07-01,138.42999267578125,77.1500015258789,297.8599853515625,92.08999633789062,25.889999389648438,213.97999572753906,9.170000076293945,106.62999725341797,160.17999267578125,251.52000427246094,15.789999961853027,15.640000343322754,232.24667358398438,193.74000549316406,35.849998474121094,166.5,40.099998474121094,289.8500061035156,10.010000228881836,143.33999633789062,222.72000122070312,115.80999755859375,210.3300018310547,157.43649291992188,34.819732666015625,138.60000610351562,240.67999267578125,148.8800048828125,139.91000366210938,200.97000122070312
2020-10-01,148.82000732421875,85.51000213623047,273.2200012207031,127.30000305175781,30.25,259.239990234375,12.630000114440918,136.42999267578125,174.7899932861328,259.6199951171875,19.59000015258789,26.020000457763672,244.97000122070312,258.9100036621094,46.59000015258789,159.19000244140625,46.2400016784668,290.239990234375,17.309999465942383,152.3300018310547,230.92999267578125,132.69000244140625,222.4199981689453,162.84649658203125,36.810001373291016,148.3000030517578,266.2699890136719,157.3800048828125,144.14999389648438,263.7099914550781
2021-01-01,181.55999755859375,78.83000183105469,281.3399963378906,151.61000061035156,32.13999938964844,247.77999877929688,15.720000267028809,136.99000549316406,192.67999267578125,284.0400085449219,22.020000457763672,32.93000030517578,246.00332641601562,330.3999938964844,55.310001373291016,172.1300048828125,45.54499816894531,298.6099853515625,26.6200008392334,158.16000366210938,246.75999450683594,122.1500015258789,235.77000427246094,154.70399475097656,36.22999954223633,141.4499969482422,288.7799987792969,164.35000610351562,135.8300018310547,327.0
2021-04-01,188.25999450683594,81.3499984741211,287.67999267578125,145.30999755859375,32.08000183105469,275.7900085449219,14.270000457763672,136.82000732421875,198.6300048828125,298.3299865722656,24.1299991607666,37.11000061035156,272.45001220703125,324.2099914550781,56.970001220703125,195.10000610351562,45.67499923706055,362.3699951171875,31.270000457763672,174.17999267578125,300.69000244140625,136.9600067138672,270.8999938964844,172.00799560546875,39.15999984741211,148.1699981689453,402.1300048828125,164.74000549316406,141.02000427246094,379.5299987792969
2021-07-01,196.02999877929688,75.58000183105469,256.1099853515625,149.33999633789062,29.739999771118164,299.4100036621094,15.460000038146973,151.44000244140625,175.4199981689453,219.2899932861328,21.639999389648438,32.529998779296875,279.7300109863281,334.510009765625,59.439998626708984,173.32000732421875,44.415000915527344,355.1099853515625,29.579999923706055,169.25,297.1000061035156,141.5,281.9200134277344,164.2519989013672,43.0099983215332,150.41000366210938,394.17999267578125,161.5,139.3800048828125,378.0299987792969
2021-10-01,208.47000122070312,85.33999633789062,304.260009765625,153.5800018310547,37.599998474121094,368.5,15.420000076293945,186.35000610351562,177.6300048828125,258.6400146484375,21.959999084472656,41.72999954223633,352.1600036621094,430.1099853515625,56.16999816894531,208.74000549316406,48.02000045776367,390.5799865722656,28.989999771118164,193.47000122070312,374.55999755859375,177.57000732421875,336.32000732421875,166.7169952392578,59.04999923706055,173.7100067138672,619.1900024414062,171.07000732421875,144.69000244140625,382.54998779296875
2022-01-01,241.17999267578125,75.83000183105469,249.91000366210938,169.5,37.45000076293945,333.2699890136719,14.619999885559082,164.4600067138672,148.8800048828125,231.38999938964844,25.809999465942383,49.7400016784668,249.6199951171875,366.05999755859375,53.150001525878906,184.60000610351562,39.95000076293945,337.4100036621094,56.7400016784668,216.6300048828125,390.2799987792969,174.61000061035156,308.30999755859375,162.99749755859375,51.77000045776367,167.3800048828125,496.8500061035156,177.22999572753906,148.9199981689453,330.1000061035156
2022-04-01,221.25,80.13999938964844,240.47999572753906,159.38999938964844,29.059999465942383,303.70001220703125,12.029999732971191,150.02999877929688,129.41000366210938,226.7100067138672,24.3700008392334,29.260000228881836,223.91000366210938,319.0799865722656,46.02000045776367,168.3800048828125,46.349998474121094,271.9700012207031,58.880001068115234,215.16000366210938,312.6700134277344,136.72000122070312,256.8299865722656,106.20999908447266,52.43000030517578,166.66000366210938,563.9000244140625,177.50999450683594,121.58000183105469,297.0199890136719
2022-07-01,212.1699981689453,70.25,232.72999572753906,176.32000732421875,26.639999389648438,305.510009765625,13.180000305175781,163.42999267578125,110.5,148.47000122070312,23.780000686645508,27.329999923706055,204.75,302.6300048828125,40.31999969482422,144.5500030517578,43.47999954223633,243.11000061035156,61.45000076293945,220.47000122070312,292.80999755859375,138.1999969482422,232.89999389648438,113.0,43.7599983215332,163.25999450683594,411.7300109863281,163.36000061035156,129.6999969482422,293.04998779296875
2022-10-01,248.11000061035156,78.79000091552734,308.260009765625,145.05999755859375,30.979999542236328,319.2900085449219,14.100000381469727,160.63999938964844,119.91999816894531,173.1999969482422,24.1200008392334,38.0,237.3300018310547,377.0299987792969,43.61000061035156,135.63999938964844,50.76499938964844,278.6199951171875,62.9900016784668,231.57000732421875,280.19000244140625,129.92999267578125,239.82000732421875,84.0,51.2400016784668,180.66000366210938,512.3599853515625,176.64999389648438,141.7899932861328,343.3800048828125
2023-01-01,228.2100067138672,75.1500015258789,287.2099914550781,119.56999969482422,29.940000534057617,386.25,11.199999809265137,210.08999633789062,105.11000061035156,228.49000549316406,25.899999618530273,40.90999984741211,224.77000427246094,399.1700134277344,36.04999923706055,133.83999633789062,54.0099983215332,306.0199890136719,62.43000030517578,254.41000366210938,302.1400146484375,164.89999389648438,288.29998779296875,103.29000091552734,40.79999923706055,182.3000030517578,535.0800170898438,155.0,147.4499969482422,327.1099853515625
2023-04-01,215.14999389648438,77.04000091552734,299.5299987792969,123.76000213623047,34.099998474121094,435.4100036621094,10.779999732971191,234.52000427246094,100.08999633789062,247.89999389648438,26.350000381469727,40.0,265.5199890136719,485.0199890136719,33.040000915527344,113.94000244140625,57.439998626708984,347.7200012207031,58.79999923706055,249.6999969482422,291.8800048828125,193.97000122070312,340.5400085449219,130.36000061035156,36.68000030517578,185.22000122070312,636.02001953125,165.52000427246094,157.17999267578125,322.5400085449219
2023-07-01,220.97000122070312,71.11000061035156,283.3999938964844,126.44999694824219,30.75,458.9700012207031,10.399999618530273,234.3000030517578,93.62000274658203,264.9200134277344,27.3700008392334,37.290000915527344,255.0500030517578,458.6600036621094,33.060001373291016,92.02999877929688,52.95000076293945,316.1700134277344,64.87999725341797,200.0800018310547,263.5199890136719,171.2100067138672,315.75,127.12000274658203,33.16999816894531,169.44000244140625,636.3200073242188,155.75,159.92999267578125,323.57000732421875
2023-10-01,245.25999450683594,75.9800033569336,273.6000061035156,123.47000122070312,31.329999923706055,533.4500122070312,10.90999984741211,266.989990234375,95.70999908447266,254.94000244140625,25.989999771118164,35.540000915527344,269.29998779296875,545.3900146484375,37.31999969482422,104.12000274658203,55.099998474121094,353.57000732421875,60.310001373291016,195.83999633789062,259.510009765625,189.7100067138672,376.1700134277344,142.8300018310547,29.770000457763672,167.7100067138672,696.5,150.10000610351562,156.0399932861328,336.6700134277344
