Date,Returns
2018-10-19,-5.00608396371197
2018-10-26,2.5160395276819703
2018-11-02,3.880641658608366
2018-11-09,-2.7126885771230644
2018-11-16,-1.0312493447937894
2018-11-23,3.4000361741852285
2018-11-30,-1.7290321164188587
2018-12-07,-1.7538427847648141
2018-12-14,-6.717605287562101
2018-12-21,-0.9694842218354904
2018-12-28,1.1609515567596587
2019-01-04,4.160171828036783
2019-01-11,1.20014989954454
2019-01-18,1.0691585594529054
2019-01-25,2.1122526118177785
2019-02-01,3.2332402175387465
2019-02-08,1.3653526653940944
2019-02-15,2.404996435149716
2019-02-22,1.3845225452108707
2019-03-01,-1.2321916995200903
2019-03-08,1.8938423017601889
2019-03-15,0.16992301495141937
2019-03-22,-0.6889273946784824
2019-03-29,2.5304087525194405
2019-04-05,0.8875487622779161
2019-04-12,0.816473596951015
2019-04-19,1.1927078361328973
2019-04-26,-0.8599516060705472
2019-05-03,-1.6427523287298906
2019-05-10,-1.3823381503762118
2019-05-17,-0.04849286045697783
2019-05-24,-2.39182011363024
2019-05-31,1.5712150359083665
2019-06-07,2.0683247217421123
2019-06-14,1.0993818312604402
2019-06-21,-0.4439301161548807
2019-06-28,3.1243712830099803
2019-07-05,-0.13614662079842332
2019-07-12,0.964655510754252
2019-07-19,2.1380891270559763
2019-07-26,-1.27253231386483
2019-08-02,-4.585164946581389
2019-08-09,-1.986699012111316
2019-08-16,2.8331804934522986
2019-08-23,-1.4700991272405834
2019-08-30,2.159535697529511
2019-09-06,1.5448486600695632
2019-09-13,0.3117562340750665
2019-09-20,-0.20139954267659976
2019-09-27,-3.9756673338802786
2019-10-04,0.7214023132709583
2019-10-11,2.0182259518864845
2019-10-18,1.1548074977333265
2019-10-25,1.2485999832623202
2019-11-01,-0.47695763074663655
2019-11-08,1.1714509747115218
2019-11-15,0.3986747298445321
2019-11-22,0.9021729463773985
2019-11-29,-1.8429442040579884
2019-12-06,1.1561591654647396
2019-12-13,1.1683562561453764
2019-12-20,1.0287235225644333
2019-12-27,0.04173259603034716
2020-01-03,1.409731263048351
2020-01-10,1.3889311464693952
2020-01-17,0.47067300138127777
2020-01-24,-1.614103886234273
2020-01-31,1.9447745432159977
2020-02-07,1.9793913507546064
2020-02-14,0.38735826658548533
2020-02-21,-9.023674241614893
2020-02-28,-0.20829880291377628
2020-03-06,-16.73556353836678
2020-03-13,-14.704897991334768
2020-03-20,8.352627011855498
2020-03-27,-0.46699128951326474
2020-04-03,13.695852828721252
2020-04-10,-0.6914856983118132
2020-04-17,0.7660641225844517
2020-04-24,8.078653804612328
2020-05-01,-4.874759124743222
2020-05-08,0.776165963087186
2020-05-15,6.845375517728561
2020-05-22,3.101300856206605
2020-05-29,4.641842071777182
2020-06-05,2.091655994935639
2020-06-12,-2.4409168011829614
2020-06-19,-2.9545013438935945
2020-06-26,2.140945977518076
2020-07-03,1.3472886642541686
2020-07-10,0.9091247021762071
2020-07-17,2.5619882539924994
2020-07-24,0.908806458602059
2020-07-31,0.27217080738898497
2020-08-07,0.9566273684327201
2020-08-14,0.2791631810832926
2020-08-21,0.9523252908290214
2020-08-28,1.9952552490683408
2020-09-04,-4.9475946450515575
2020-09-11,1.4966789399685694
2020-09-18,-5.553451615232857
2020-09-25,3.6783071118111037
2020-10-02,2.96836590978352
2020-10-09,2.355453922711656
2020-10-16,-1.7358389451298573
2020-10-23,-4.653830832151847
2020-10-30,6.6832704792551345
2020-11-06,4.911220367076706
2020-11-13,1.59205978408957
2020-11-20,3.511796612609354
2020-11-27,0.5480379170829486
2020-12-04,1.6636906617861205
2020-12-11,1.3568536392824178
2020-12-18,0.23663955204416215
2020-12-25,0.5804167884795967
2021-01-01,0.9558188730636927
2021-01-08,3.0625618022553183
2021-01-15,1.094932662573624
2021-01-22,-4.671514395438837
2021-01-29,3.3471723316784217
2021-02-05,2.8759226650529643
2021-02-12,1.8654920765980445
2021-02-19,0.4768482070822228
2021-02-26,-2.941115338565659
2021-03-05,1.772488188389592
2021-03-12,1.7203912149844125
2021-03-19,-1.9380968051494867
2021-03-26,2.7510172588311153
2021-04-02,2.092404699170893
2021-04-09,1.4456850351104542
2021-04-16,1.0511254700611183
2021-04-23,0.7011149022377668
2021-04-30,0.8929753970054458
2021-05-07,-2.5827452227418646
2021-05-14,1.5643229170305242
2021-05-21,2.12466608469041
2021-05-28,1.0736774363795147
2021-06-04,-0.5330272815979951
2021-06-11,0.38926284332470557
2021-06-18,-0.035844233267470604
2021-06-25,0.9272111720826093
2021-07-02,0.4095589624999645
2021-07-09,-0.7941432147766573
2021-07-16,0.5131171237162826
2021-07-23,0.9135970816809846
2021-07-30,0.5624240956041227
2021-08-06,2.097086614065409
2021-08-13,-2.7090266769408293
2021-08-20,3.1440528150196885
2021-08-27,0.6221915454341801
2021-09-03,-0.6697598352639033
2021-09-10,0.49644839046546846
2021-09-17,-2.876859138957679
2021-09-24,-0.23271425865169404
2021-10-01,0.7774654400088987
2021-10-08,1.3734203265443603
2021-10-15,3.9901052410442484
2021-10-22,-0.48179804390167225
2021-10-29,2.1984031786046034
2021-11-05,0.37043704057001653
2021-11-12,0.6290495708064381
2021-11-19,-0.8600073052526265
2021-11-26,-5.43401643872059
2021-12-03,4.619598133000251
2021-12-10,0.3528004767389492
2021-12-17,0.8886715483972369
2021-12-24,2.661178015276276
2021-12-31,-2.151124190401861
2022-01-07,1.9840681784866738
2022-01-14,-3.780439093650556
2022-01-21,-4.35827604328347
2022-01-28,5.754625734421609
2022-02-04,0.928216531986213
2022-02-11,-2.7067081348639688
2022-02-18,-5.021213410920436
2022-02-25,6.256734407003695
2022-03-04,-2.6163679055905944
2022-03-11,0.5034658717986615
2022-03-18,3.4074317026459378
2022-03-25,2.9208908338809296
2022-04-01,-2.2274551223698973
2022-04-08,-0.07755245009956695
2022-04-15,1.1139601758025455
2022-04-22,-5.211097501194766
2022-04-29,1.3747288825806376
2022-05-06,-8.475665051591326
2022-05-13,1.1568007530846847
2022-05-20,4.1091968218039305
2022-05-27,2.541609194068471
2022-06-03,1.3196410435864374
2022-06-10,-8.143993186221063
2022-06-17,-1.4108517992864171
2022-06-24,0.8532048962703465
2022-07-01,0.4258952972476993
2022-07-08,-1.4838058661853712
2022-07-15,5.065605055093236
2022-07-22,1.4351843807226625
2022-07-29,3.3590660453107772
2022-08-05,2.2778432178908448
2022-08-12,0.933909717999637
2022-08-19,-1.827597681246153
2022-08-26,-4.196289626251035
2022-09-02,-0.1619225454011246
2022-09-09,-0.36461542914480416
2022-09-16,-5.104651031973023
2022-09-23,-1.9952088095395606
2022-09-30,3.395389854042011
2022-10-07,-6.615344730413139
2022-10-14,2.419116236464242
2022-10-21,4.34656042954488
2022-10-28,-0.6393146855478385
2022-11-04,1.5645886313416983
2022-11-11,5.704496817313217
2022-11-18,1.9521476793637709
2022-11-25,0.623947273635795
2022-12-02,-4.174078945953253
2022-12-09,0.9386554795423196
2022-12-16,-2.2074442705076085
2022-12-23,-1.900619015473753
2022-12-30,1.8024164290412323
2023-01-06,4.170536124155058
2023-01-13,-0.5713861255484535
2023-01-20,2.6400765860247914
2023-01-27,1.7290818542917805
2023-02-03,-0.3436936870095052
2023-02-10,1.17368652518579
2023-02-17,-3.344300268553668
2023-02-24,-0.005771123936532001
2023-03-03,0.7973053201143181
2023-03-10,-4.510204155003219
2023-03-17,0.458281482266583
2023-03-24,2.9405177688646957
2023-03-31,0.8689556548479687
2023-04-07,0.505331544006958
2023-04-14,1.0200152956261397
2023-04-21,-3.856859165064466
2023-04-28,-0.6061270100889664
2023-05-05,0.9570653419006259
2023-05-12,0.3450233781716512
2023-05-19,-0.8477682698331591
2023-05-26,1.6827860756328425
2023-06-02,2.840832241275388
2023-06-09,1.7029856960076957
2023-06-16,-0.8479454589464911
2023-06-23,1.1186870715676624
2023-06-30,1.3021595889406712
2023-07-07,1.320879193917851
2023-07-14,2.7666613264553592
2023-07-21,0.6109821242000613
2023-07-28,-0.745823619634237
2023-08-04,-1.3292467372613583
2023-08-11,-2.0509447367740385
2023-08-18,0.8905322317091808
2023-08-25,1.7261862998050586
2023-09-01,-0.05827540159658662
2023-09-08,0.11205344533752401
2023-09-15,-1.4070734271903125
2023-09-22,-2.8850924395667263
2023-09-29,-0.8830077890816436
2023-10-06,2.9931050965906016
2023-10-13,-1.1421877852547484
2023-10-20,-3.9646111331772818
2023-10-27,1.8971034839555148
2023-11-03,2.0428445739962986
2023-11-10,3.682422039302
