,Date,Returns,SP50_L,SP50_C,VIX_L,VIX_C,RUSSEL_L,RUSSEL_C,US CPI Q %,US wholesale Q%,US_LT_INT,US_SR_INT,US_UNEMP_L,US_RT_IND_C,US_INDPROD_C,US_HSTART_C,US_EXP_C,US_IMP_C,US_BUD_BAL_PCT_GDP,US_DEBT_L,US_DEBT_C,US_EXP_L,US_IMP_L,US_RTL_IND_L,US_FX_RS_L,US_HS_STARTS_L,Bentoil_L,NDAQ_L,Mkt-RF,SMB,HML,RF
64,2016-04-01,4.745452653552322,2059.74117660116,0.7732290673532205,13.95,-23.393739703459648,2768.641129,-1.924561747207898,-0.06209943,-1.0931844,1.9083357,0.28970492,4.9,0.14658482,-0.67127484,1.5402769,-2.9674792,-2.168588,-5.438641,19289.383,1.8084643382940024,1408.524,2139.264,128.9859,108.68564,1142666.6,39.76,21.556667,-0.019166666666666665,-0.30583333333333335,0.36166666666666664,0.004
65,2016-07-01,2.728138000173339,2098.85522650561,1.89897887893824,15.63,12.043010752688188,2862.818846,3.4015862877113223,0.7997842,0.684215,1.745717,0.259986,4.9,1.1434222,-0.3756042,2.5087588,2.1392577,1.1596562,-5.3221455,19406.152,0.60535373267252,1438.656,2164.072,130.46075,109.161194,1171333.4,48.05,22.513334,0.10076923076923079,0.3092307692307692,-0.07076923076923078,0.003230769230769231
66,2016-10-01,5.8298947443141325,2168.27208963729,3.307367857251031,13.29,-14.971209213051829,3110.655963,8.657100932051076,0.4244762,0.50530523,1.5612154,0.29732966,4.9,0.9345633,0.27241066,-1.0244734,2.7934396,1.927293,-5.4488735,19597.813,0.9876301082254679,1478.844,2205.78,131.68,111.38967,1159333.4,48.24,22.373335,0.5421428571428571,0.31214285714285717,0.037142857142857144,0.005
67,2017-01-01,8.37842107623627,2238.82668170755,3.253954723093022,14.04,5.643340857787815,3372.809339,8.427591450748938,0.63478464,0.90153366,2.129441,0.4279983,4.8,0.98901707,-0.04800824,6.5267353,-0.052473485,1.6097732,-5.4563274,20001.29,2.0587858451348806,1478.068,2241.288,132.98233,106.29081,1235000.0,54.96,23.15,0.3661538461538462,0.13,1.1792307692307693,0.0047692307692307695
68,2017-04-01,3.55196647615881,2362.7182203973,5.5337708676608255,12.37,-11.89458689458689,3444.35955,2.1213832093222917,0.7037385,1.529202,2.4428115,0.60662097,4.6,1.6735952,0.06362559,-1.4574898,2.7996008,2.4016495,-5.562642,19870.652,-0.6531478719622674,1519.448,2295.116,135.20792,107.75241,1217000.0,52.2,23.83,0.4330769230769231,-0.14153846153846153,-0.5923076923076923,0.008615384615384615
69,2017-07-01,4.4612366162409085,2423.40889106297,2.568680011934088,11.18,-9.620048504446233,3517.522657,2.1241425564877403,0.11537444,-0.08461431,2.2537208,0.9053128,4.4,0.0641125,1.4049766,-2.711586,0.0642307,0.7732963,-5.740262,19868.947,-0.008580493483545393,1520.424,2312.864,135.2946,110.97414,1184000.0,47.08,25.856667,0.22846153846153847,0.02076923076923076,-0.35307692307692307,0.015000000000000001
70,2017-10-01,8.405969592240506,2519.35967190607,3.9593310562219486,9.51,-14.93738819320215,3705.166313,5.334540081115957,0.47805318,0.38957113,2.238073,1.0531727,4.3,1.004312,-0.3103896,-0.16891892,1.415661,-0.018155925,-5.7394667,20269.268,2.0148073272327816,1541.948,2312.444,136.65338,112.82211,1182000.0,56.79,25.61,0.34769230769230774,0.10076923076923078,0.04692307692307693,0.021230769230769234
71,2018-01-01,-2.794475090759393,2673.61052315174,6.12262127419736,11.04,16.088328075709768,3816.132267,2.9948980592493957,0.7955215,1.6871886,2.369931,1.2170573,4.2,2.5196533,1.3980646,4.5403233,4.02867,5.477835,-0.7725973,20517.145,1.2229203343702366,1604.068,2439.116,140.09657,112.25191,1235666.6,66.73,28.740002,0.49230769230769234,-0.2853846153846154,0.01923076923076922,0.021384615384615387
72,2018-04-01,0.8411023206670739,2640.86599032929,-1.224730847627331,19.97,80.88768115942028,3801.010544,-0.39625783232842826,0.8426481,0.84619904,2.753136,1.5739539,4.0,0.50317115,0.5559496,5.0445137,2.2704802,2.6886823,-5.8935924,21114.305,2.910541403299538,1640.488,2504.696,140.8015,115.33127,1298000.0,69.02,30.423332,-0.003076923076923097,0.08923076923076922,-0.1946153846153846,0.029
73,2018-07-01,6.931537121900942,2718.37346502223,2.9349264588497848,16.09,-19.42914371557336,4083.44116,7.430408643454678,0.5444076,0.46067423,2.9187973,1.8608205,3.9,1.1137496,1.1547712,-1.7719569,3.1612535,-0.0437557,-6.197947,21218.58,0.4938594947832886,1692.348,2503.6,142.36967,114.05767,1275000.0,77.44,28.600002,0.2630769230769231,0.5646153846153846,-0.38,0.034923076923076925
74,2018-10-01,-12.880634274604164,2913.97813988603,7.195651273847337,12.12,-24.673710379117463,4216.406209,3.2562009293161998,0.4018487,0.6059583,2.9220736,2.0629454,3.8,0.4661138,0.8422242,-2.0653627,-1.5308956,2.4647708,-6.028854,21538.88,1.5095260851574421,1666.44,2565.308,143.03328,112.68759,1248666.6,82.72,27.19,0.5084615384615384,-0.2546153846153846,-0.39384615384615385,0.039461538461538465
75,2019-01-01,16.959270414757125,2506.84718262722,-13.971654477639072,25.42,109.73597359735976,3351.508262,-20.512680802761807,0.40711835,0.35813504,3.0433033,2.3426187,3.8,0.46045217,0.12930025,-6.6470904,-0.17786355,0.46778005,-6.3509865,21997.035,2.1271068876375976,1663.476,2577.308,143.69188,114.75699,1165666.6,50.57,29.163334,-1.2569230769230768,-0.6323076923076923,0.16999999999999996,0.047692307692307694
76,2019-04-01,4.568959641074431,2834.39981957515,13.066318490329731,13.71,-46.066089693155,3826.637976,14.176593845436859,0.2781798,-0.7461566,2.649185,2.4260736,3.8,-0.0783796,-0.93102705,1.6585681,-0.22170374,-2.2105298,-6.690542,22050.08,0.2411461362860967,1659.788,2520.336,143.57925,114.13395,1185000.0,67.93,32.056667,1.0446153846153847,0.1230769230769231,-0.5753846153846154,0.048615384615384616
77,2019-07-01,0.6975167652717931,2941.76063745793,3.787779590632079,15.08,9.992706053975198,3893.325752,1.7427249825631375,0.7126733,1.0786192,2.3345866,2.343408,3.6,1.5409245,-0.6064778,6.9479647,-0.86613333,0.47485805,-6.496192,22045.28,-0.021768628503859855,1645.412,2532.304,145.7917,117.31512,1267333.4,67.52,33.11667,0.2761538461538461,-0.21230769230769228,-0.08923076923076924,0.05015384615384615
78,2019-10-01,5.69482707523658,2976.73727174433,1.1889694165132525,16.24,7.692307692307687,3785.965061,-2.757557364544927,0.33891863,-0.33952844,1.7926999,2.0154893,3.6,1.2264138,0.056609437,2.8932106,-0.48255035,-1.2996807,-6.818212,22740.857,3.1552196207079275,1637.472,2499.392,147.57971,116.55431,1304000.0,60.99,35.7,-0.027692307692307683,-0.3946153846153846,0.21769230769230774,0.044076923076923076
79,2020-01-01,-20.128372307255525,3230.78195009043,8.534333236511449,13.78,-15.147783251231528,4146.564755,9.52464399934938,0.7039253,0.9733895,1.7896655,1.6015093,3.6,0.53699505,-0.55194485,8.103269,-0.54132307,-3.0596306,-6.8734093,23222.592,2.1183678345983115,1628.608,2422.92,148.37221,118.43772,1409666.6,67.77,31.65,0.7215384615384615,0.11000000000000001,-0.2469230769230769,0.034692307692307696
80,2020-04-01,22.196023933354454,2584.59075993431,-20.001077142888988,53.54,288.53410740203196,2865.751307,-30.888543256332202,0.35494995,-0.91580915,1.3589084,1.0947194,3.8,-1.7990232,-1.6219378,4.1380973,-2.105114,-2.1157908,-7.0794287,23708.057,2.0904858510195634,1594.324,2371.656,145.70296,116.86899,1468000.0,14.85,39.823334,-1.6876923076923076,-0.6576923076923078,-1.746923076923077,0.03169230769230769
81,2020-07-01,8.604667240345577,3100.28512865954,19.952650791738378,30.43,-43.163989540530444,3582.156187,24.998850327663824,-0.9612335,-3.1782045,0.68226516,0.13976188,13.0,-3.4631197,-12.81887,-26.316988,-27.587614,-14.197,-25.71828,26498.26,11.769007472860382,1154.488,2034.952,140.65709,122.84897,1081666.6,41.64,40.903336,1.5823076923076924,0.6253846153846154,-0.6992307692307692,0.002
82,2020-10-01,16.82768961557518,3362.99898764966,8.473861212362376,26.37,-13.342096615182387,3746.993224,4.6016150160679725,1.1407802,1.7082585,0.64297503,0.11148437,8.8,12.326289,9.3896,34.637913,23.660698,17.324442,-17.084015,26965.543,1.7634478641239237,1427.648,2387.496,157.99489,127.92029,1456333.4,40.3,44.24667,0.8146153846153846,-0.06615384615384615,-0.42615384615384616,0.0023846153846153848
83,2021-01-01,8.675403786654734,3756.0714689572,11.688153423508796,22.75,-13.727720894956397,4908.013135,30.985375248706347,0.6964061,1.3337653,0.855961,0.090742186,6.8,1.2757629,1.5742444,8.606082,7.7030225,5.9370904,-10.172011,27768.006,2.9758829629353167,1537.62,2529.244,160.01053,133.8491,1581666.6,51.22,49.153336,1.2014285714285715,1.082857142857143,0.3321428571428572,0.002
84,2021-04-01,8.12946861456475,3972.89220843025,5.772540306141871,19.4,-14.725274725274728,5518.548821,12.43956911292985,1.0302169,3.1361737,1.3275672,0.04909836,6.2,5.703961,0.3543554,-0.44257113,7.061822,5.762833,-20.21986,28152.398,1.384298173948828,1646.204,2675.0,169.13747,128.00703,1574666.6,63.52,58.600002,0.4983333333333333,0.6224999999999999,1.5175,0.001
85,2021-07-01,-1.9388675180319086,4297.49663188188,8.17048151376567,15.83,-18.402061855670095,5742.295473,4.054447269698258,1.8289963,2.5208724,1.5792602,0.02242063,5.9,5.608253,1.5928878,0.44453853,4.9452,3.8918846,-11.507378,28549.264,1.409705844596254,1727.612,2779.108,178.62312,129.14384,1581666.6,76.94,64.340004,0.5953846153846154,-0.054615384615384614,-0.12769230769230772,0.0
86,2021-10-01,15.171591747937011,4307.53875078971,0.23367368884785744,23.14,46.17814276689829,5478.418825,-4.595316441669295,1.6121857,3.2569652,1.3182313,0.047226556,5.1,-1.132387,0.795086,-0.3371918,1.836751,1.983805,-9.007296,28448.422,-0.35322101473439504,1759.344,2834.24,176.60042,239.48392,1576333.4,77.81,70.003334,0.2576923076923077,-0.43846153846153846,-0.16384615384615384,0.001
87,2022-01-01,-1.8153450553064974,4766.18297242831,10.647477554427454,17.22,-25.583405358686264,5580.167132,1.857256815336683,2.1325011,3.5828483,1.5295048,0.052695293,4.2,3.3063543,1.0282363,7.231973,7.8886204,6.806338,-5.8853145,29637.002,4.178017325530403,1898.132,3027.148,182.43945,240.19734,1690333.4,77.24,59.4,0.34928571428571425,-0.305,0.46428571428571425,0.0013571428571428571
88,2022-04-01,-9.485281181988238,4530.41345168347,-4.946715686509162,20.56,19.396051103368173,5144.782154,-7.802364475845936,2.2199073,4.0519333,1.9501953,0.30004025,3.8,3.4578524,0.9225612,1.617033,2.3699095,7.868001,-2.4732919,30420.357,2.6431654591783538,1943.116,3265.324,188.74794,237.18245,1717666.6,107.29,50.846664,-0.4141666666666666,-0.5108333333333334,1.4866666666666666,0.0006666666666666666
89,2022-07-01,-5.4344443179591435,3785.38484593114,-16.445046654085903,28.71,39.64007782101169,4244.785202,-17.493392821312458,2.331387,4.7366133,2.931031,1.0583873,3.6,2.754858,1.0096353,-4.773918,8.839235,2.3953464,-3.4740076,30588.305,0.5520908252325984,2114.8726,3343.5398,193.94768,227.53416,1635666.6,119.78,56.68,-1.143076923076923,-0.07692307692307689,0.21000000000000002,0.007923076923076923
90,2022-10-01,9.025980476292915,3585.62410354868,-5.277158083336753,31.62,10.135841170323934,4137.23939,-2.5335984480281404,1.3583168,0.21517263,3.099335,2.6298037,3.5,-0.07894227,0.5310524,-11.575295,1.803194,-3.5903833,-4.4465823,30948.264,1.1767863567464731,2153.0078,3223.494,193.79457,219.1117,1446333.4,88.9,61.35,-0.5264285714285715,0.1557142857142857,-0.05785714285714283,0.037714285714285714
91,2023-01-01,2.7470172632898286,3839.49658667681,7.080287163310639,21.67,-31.4674256799494,4377.139624,5.798558202357262,1.025176,0.88001525,3.824985,4.068744,3.6,-0.13912815,-0.6223433,-2.8347545,-4.8014565,-2.659536,-5.3877544,31439.49,1.587248964917709,2049.632,3137.764,193.52495,232.71664,1405333.4,82.82,54.67,0.4538461538461539,-0.28923076923076924,0.7469230769230768,0.07253846153846154
92,2023-04-01,5.065543833688009,4109.31244462147,7.027375903417399,18.7,-13.705583756345185,4479.626224,2.341405776458716,0.9398366,0.14515883,3.6484694,4.7163167,3.5,0.8156447,-0.062606096,-1.4231498,1.0967336,-0.29443023,-7.2381215,31478.182,0.12306815409537375,2072.111,3128.5254,195.10342,235.94884,1385333.4,79.19,49.85,0.5030769230769231,0.043846153846153826,-1.0638461538461539,0.08823076923076924
93,2023-07-01,-4.226585279477322,4450.38131180921,8.299901060922089,13.59,-27.326203208556144,4693.979632,4.785073514651339,0.67048,-1.5332776,3.5959516,5.1822643,3.5,-0.03658604,0.16873239,4.6438823,-5.694823,-2.040659,-7.7110715,32352.143,2.776402398334188,1954.108,3064.6829,195.03204,232.96729,1449666.6,74.51,48.59,0.5546153846153846,-0.037692307692307706,-0.5884615384615385,0.09330769230769231
94,2023-10-01,4.3974927411937905,4288.05412263992,-3.6474894575561523,17.52,28.91832229580573,4436.428527,-5.486838997856125,0.8840053,1.7577714,4.145724,5.4337225,3.7,1.5673366,0.62427783,-6.2313123,4.0480375,0.45426804,,33186.902,2.58022783838463,2033.211,3078.6047,198.08885,229.9492,1359333.4,95.86,47.59,-0.34923076923076923,-0.28923076923076924,0.3453846153846154,0.11038461538461539
